name,district,street,address,lng,lat,multi_rent,high_rent,low_rent
宏欣豪园,福田区,福保街道,福田滨河大道与益田路交界处,114.049103,22.530483,,167,
半山翠林花园,南山区,桃源街道,南山区西丽珠光路与龙珠一路交汇处东侧,113.955417,22.576433,,97,
粮食集团住宅楼,罗湖区,翠竹街道,罗湖区翠竹片区田贝三路73号,114.121521,22.566731,71,,
田华楼,罗湖区,笋岗街道,罗湖区笋岗片区西货场路6号,114.109978,22.573197,48,,
东乐宿舍楼,罗湖区,南湖街道,罗湖区南极路8号,114.122332,22.546502,62,,
绿茵庭苑,罗湖区,东晓街道,罗湖区金稻田路2114号,114.115496,22.585106,61,,
深港花园(龙岗),龙岗区,龙城街道,龙岗区清林中路6号,114.231686,22.722879,33,,
七十五区商住楼,宝安区,西乡街道,宝安区前进二路与新安四路交汇处西北侧,113.887436,22.584246,52,,
愉园新村,龙岗区,龙城街道,龙岗区吉福路33号,114.23243,22.724059,31,33,
湾厦德园,南山区,蛇口街道,南山区招商路52号,113.924181,22.49493,88,,
世濠大厦,罗湖区,东门街道,罗湖区人民北路2139号,114.114464,22.551141,,67,
泰阳金桔苑,龙岗区,南湾街道,龙岗区步沙路与健民路交汇处东南侧,114.146687,22.606845,37,,
雍景轩,南山区,蛇口街道,南山区工业七路与花果路交汇处东侧,113.922451,22.497529,,86,
茂恒园,福田区,莲花街道,福田区彩云路18号,114.06152,22.565926,89,86,
梅花新园,龙华区,民治街道,宝安区梅花大道与香梅中路交汇处西南侧,114.036171,22.625136,,62,
金田风华苑,坪山区,坑梓街道,龙岗区新发街与梓兴路交汇处东侧,114.369861,22.748325,,35,
惠名花园,罗湖区,莲塘街道,罗湖区罗沙路2031号,114.17827,22.557911,51,,
珑御府,南山区,粤海街道,南山高新科技园南区高新南十道与科技南路交汇处西南角,113.944636,22.529278,,170,
闽侨大楼,龙岗区,布吉街道,龙岗区长盛路与布李路交汇处北侧,114.11427,22.612392,43,,
中航北苑大厦,福田区,华强北街道,福田区振华与中航路交汇处,114.079025,22.547665,122,107,
新苑小区,罗湖区,南湖街道,罗湖区和平路与春风路交汇处西北侧,114.107924,22.538587,71,,
深宝花园二期,宝安区,新安街道,宝安区自由路与创业一路交汇处南侧,113.890893,22.565514,64,,
南油福园,南山区,南山街道,南山区内环路小三角地,113.912574,22.509552,75,,
金家综合楼,罗湖区,东门街道,罗湖区中兴路193号,114.119727,22.550963,70,,
公交梧桐苑,罗湖区,莲塘街道,罗湖区七号路8号,114.17793,22.561358,,52,
时代华庭,福田区,莲花街道,福田区景田二街8号东侧,114.043228,22.546305,,83,
紫藤苑,南山区,蛇口街道,南山区海月片区科苑南路与工业8路交汇处西南,113.936088,22.502418,,175,
环岛丽园,罗湖区,黄贝街道,罗湖区华丽路1099号,114.12892,22.554934,,90,
缔梦园一期,福田区,莲花街道,福田区莲花西路2067号,114.037478,22.555628,,113,
星发楼,南山区,招商街道,南山区蛇口荔园路近海路口,113.926905,22.501176,,96,
天丰公寓,盐田区,沙头角街道,盐田区勤工南街9号,114.220848,22.553701,51,,
港岛银座大厦,罗湖区,桂园街道,罗湖区桂园片区解放路3002号,114.1094,22.547911,,101,
景贝北小区,罗湖区,黄贝街道,罗湖区怡景路1004号,114.137348,22.557967,73,,
新华苑一期,龙华区,龙华街道,宝安区建设东路与东环二路交汇处西侧,114.03043,22.658375,47,,
嘉欣园,龙岗区,龙城街道,中心城黄阁坑村,114.211496,22.713238,,35,
嘉梅住宅,福田区,梅林街道,福田区梅林街道梅华路与新洲路交汇处西南侧,114.0388,22.564639,66,,
景尚雅苑,福田区,莲花街道,福田区北环大道7041号,114.028616,22.560639,,113,
橄榄绿洲家园,福田区,莲花街道,福田区景田南路与景田路交汇处东南侧,114.040794,22.546138,,115,
香蜜湖豪庭,福田区,香蜜湖街道,福田区侨香路1031号,114.019023,22.554431,,131,
鸿润豪苑,龙岗区,南湾街道,龙岗区步沙路与翠山路交汇处西南侧,114.147573,22.605972,,50,
莲塘第一工业区,罗湖区,莲塘街道,罗湖区国威路与聚宝路交汇处东北侧,114.166248,22.568996,55,,
康乐园,南山区,南山街道,南山区南光路,113.921455,22.520148,83,,
金兴公寓,罗湖区,东门街道,罗湖区乐园路与中兴路交汇处西侧,114.119523,22.552819,71,,
常兴苑,南山区,南头街道,南山区桃园路62号,113.917721,22.535834,72,87,
龙联花园,南山区,桃源街道,南山区龙珠二路38号,113.957451,22.572149,73,,
禾田世居,龙岗区,龙城街道,龙岗区清林中路6号,114.228705,22.723452,,42,
枫丹雅苑,福田区,香蜜湖街道,福田区侨香路1048号南侧,114.01817,22.556341,,89,
福田大厦,福田区,福田街道,福田区深南中路3019号,114.07757,22.542509,,84,
招商名仕花园,南山区,粤海街道,南山区后海滨路,113.92847,22.511875,96,,
圣源华庭,宝安区,西乡街道,宝安区宝源路与海城路交汇处西侧,113.862143,22.568035,,67,
润鹏花园,福田区,莲花街道,福田区莲花支路1019号,114.059109,22.562118,,70,
明舍御园,南山区,南头街道,南山区南光路151号,113.921862,22.539997,,91,
龙都花园,南山区,桃源街道,南山区龙珠二路,113.954774,22.572337,72,,
丹枫雅苑,龙华区,龙华街道,宝安区建设东路与东环一路交汇处东侧,114.02589,22.65731,,68,
嘉麟豪庭,福田区,福田街道,福田区深南大道2001号,114.061519,22.541639,,98,
深宝花园一期,宝安区,新安街道,宝安区海富一巷与创业一路交汇处北侧,113.890489,22.565934,65,,
鹏兴花园五期,罗湖区,莲塘街道,罗湖区罗沙公路与港莲路交汇处西南侧,114.164036,22.561287,,66,
奥林华府二期,龙岗区,龙城街道,龙岗区黄阁南路与如意路交汇处东南侧,114.216158,22.706561,,52,
松园南五巷,罗湖区,桂园街道,罗湖区桂园片区宝安南路3034号,114.104577,22.554857,70,,
太古城花园北区,南山区,蛇口街道,南山区海月片区科苑南路与工业8路交汇处西南,113.934241,22.504425,,164,
鸿隆广场,宝安区,西乡街道,宝安区西乡街道宝民二路111号,113.875864,22.584976,,87,
凯丰花园二期,福田区,梅林街道,福田区凯丰路8号,114.059879,22.570092,,104,
百合山庄,龙岗区,布吉街道,龙岗区罗岗路与深惠公路交汇处南侧,114.115361,22.597883,57,56,
鹿茵翠地,罗湖区,莲塘街道,罗湖区鹏兴路1号,114.156501,22.562065,53,65,
香雅园,福田区,香蜜湖街道,福田区香蜜湖侨香路北,114.017988,22.558284,,120,
一品东门雅园,罗湖区,东门街道,罗湖区中兴路68号,114.122577,22.55268,,107,
鹏益花园,福田区,园岭街道,福田区八卦一路159号,114.089545,22.562881,,83,
月朗苑,龙岗区,坂田街道,龙岗区五和南路与雅园路交汇处东侧,114.061616,22.618076,,60,
宏发嘉域花园二期,光明区,马田街道,公明松白路与马田路交汇处,113.871579,22.785185,,49,
众孚大厦,福田区,福保街道,福田区福民路139号,114.047058,22.525235,,83,
东晓花园,罗湖区,东晓街道,罗湖区东晓路2001号,114.13191,22.578217,59,,
南苑小区,南山区,蛇口街道,南山区蛇口新街225号,113.920946,22.491676,74,,
城市山谷花园,南山区,粤海街道,南山区南山沙河西路2029号,113.949398,22.553884,,112,171
雅涛花园,宝安区,西乡街道,宝安区西乡街道码头路109号,113.866194,22.569008,64,,
天泽花园,福田区,福田街道,福田区国花路34号,114.06482,22.520515,,92,
深大书香文苑,盐田区,盐田街道,盐田梅沙路口,114.271208,22.591324,,47,
德兴大厦,罗湖区,南湖街道,罗湖区建设路1046号,114.112694,22.537611,,109,
星航华府一期,宝安区,福永街道,深圳市航空新城宝安107国道兴围路口,113.826844,22.646812,,60,
防疫站住宅楼,福田区,福田街道,福田区福华路与富民路交汇处东北侧,114.076359,22.541098,86,,
赤尾村,福田区,南园街道,福田区一线公路与华强南路交汇处西侧,114.081097,22.534195,64,,
宝明苑,罗湖区,清水河街道,罗湖区清水河环仓路5号,114.102116,22.585258,56,,
香榭里紫园,福田区,香蜜湖街道,福田区农园路17号,114.016258,22.545199,,120,
仙湖明居,罗湖区,莲塘街道,罗湖区湖辉路1号,114.160313,22.569632,,73,
庆典大厦,福田区,福田街道,福田区滨河大道6015号,114.060661,22.53094,,93,
华海小区,福田区,沙头街道,福田区新沙路68号,114.036406,22.531282,67,,
绿洲丰和家园,福田区,福保街道,福田区石厦北一街7号,114.045755,22.530012,,117,
碧海蓝天明苑,盐田区,海山街道,盐田区海涛路140号,114.230092,22.556061,,61,
中洲华府一期,宝安区,新安街道,宝安区新安镇,113.899535,22.576912,,109,
天明居,福田区,莲花街道,福田区香梅路2008号,114.030121,22.556668,,89,
长海雅园,龙岗区,龙岗街道,龙岗区龙河路5号,114.250351,22.720874,38,,
布心逸心苑,罗湖区,东湖街道,罗湖区布心村203号,114.133378,22.581513,,76,
龙园苑,罗湖区,黄贝街道,罗湖区文华片区沿河南路3008号,114.132505,22.545133,,79,
华特大院,罗湖区,桂园街道,罗湖区桂园片区松园路13号,114.10321,22.55544,72,,
天骄世家,宝安区,西乡街道,宝安区流塘路与锦花路交汇处西北侧,113.885936,22.590821,52,57,
和兴花园三期,龙岗区,龙城街道,龙岗区清林中路200号,114.222902,22.723093,35,35,
领航城领翔华府,宝安区,航城街道,深圳前海航空新城宝安大道转航城大道,113.8495,22.612018,65,65,
景秀年华家园,福田区,莲花街道,福田区香梅路东、北环路南,114.026082,22.560064,,93,
云顶翠峰花园三期,福田区,福田街道,福田区福田街道福强路2016号,114.054391,22.521678,,100,
紫薇阁,福田区,莲花街道,福田区景田路106号,114.033751,22.561314,,93,
桂苑小区,南山区,沙河街道,南山区沙河东路138号,113.959908,22.538003,86,,
金园大厦,罗湖区,桂园街道,罗湖区宝安南路3088号,114.10495,22.557434,,96,
特丰综合楼,龙岗区,龙岗街道,龙岗区龙城南路10号,114.248021,22.714228,26,,
海关三院(黄贝),罗湖区,黄贝街道,罗湖区文华片区沿河南路3016号,114.133723,22.545426,62,,
侨福大厦,福田区,莲花街道,福田区新闻路57号,114.038791,22.543979,,112,
和亨中心广场,盐田区,盐田街道,盐田区盐田北四街1号,114.246536,22.591328,,59,
漾日湾畔,南山区,粤海街道,南山区商业文化中心区环东路东、环北路北,113.933822,22.522761,,116,
宏丰大厦,罗湖区,南湖街道,罗湖区春风路3016号,114.118176,22.540346,,78,
鹏兴花园三期,罗湖区,莲塘街道,罗湖区聚福路250号,114.162499,22.564836,,73,
润恒大厦,福田区,福田街道,福田区彩田路与滨河路交汇处东北侧,114.063703,22.53351,,112,
长景阁,福田区,莲花街道,福田区景田南三街1号,114.043447,22.546847,,70,
丹梓龙庭,坪山区,坑梓街道,坪山新区丹梓大道（聚龙山公园北侧）,114.38989,22.744391,,31,
宝泉庄,罗湖区,桂园街道,罗湖区桂园片区红桂路1008号,114.10704,22.553581,,74,
华裕花园,罗湖区,黄贝街道,罗湖区深南东路1122号,114.127458,22.548843,,73,
嘉华花园东区,宝安区,西乡街道,宝安区流塘路与前进二路交汇处南侧,113.884027,22.585907,49,,
易达大厦,宝安区,新安街道,宝安区创业路与翻身大道交汇处东南侧,113.890273,22.563846,,82,
香蜜湖唯珍府,福田区,莲花街道,福田区景田北街与景田北七路街交口,114.030058,22.558255,,99,184
聚宝花园,罗湖区,莲塘街道,罗湖区罗沙路3028号,114.169742,22.563413,55,56,
莲花一村,福田区,华富街道,福田区笋岗西路4001号,114.06505,22.556294,88,90,
园林小区,福田区,华富街道,福田区梅岗南街11号,114.079966,22.561751,76,,
竹盛花园二期,福田区,香蜜湖街道,福田区紫竹六道78号,114.000307,22.537276,,96,
深业花园,福田区,莲花街道,福田区福中一路102号,114.061517,22.548408,,118,
金成时代家园,宝安区,新安街道,宝安区新湖路与罗田路交汇处东侧,113.877614,22.56559,,79,
元盛兴苑,福田区,沙头街道,福田区福强路4055号,114.037112,22.52309,73,,
沙浦头康乐中心,福田区,南园街道,福田区松岭路与滨河大道交汇处西北侧,114.088462,22.538588,82,,
桑达南区,福田区,华强北街道,福田区华发北路,114.08493,22.546226,87,,
福田住宅楼,福田区,福田街道,福田区福华路25号,114.076974,22.539225,84,,
福瑞阁,福田区,沙头街道,福田区新洲九街339号,114.036892,22.527255,,83,
花园新村,龙华区,龙华街道,宝安区龙观东路与花园二路交汇处东南侧,114.014991,22.663192,45,,
水产综合楼,南山区,南头街道,南山区红花路77号,113.916427,22.540769,73,,
深发花园,罗湖区,黄贝街道,罗湖区深南东路与沿河南路交汇处西南侧,114.1335,22.548513,,75,
岭南石化住宅楼,罗湖区,桂园街道,罗湖区笋岗东路2125号,114.105672,22.55721,70,,
高发西岸花园,宝安区,新安街道,宝安区宝源路与裕安西路交汇处西侧,113.872808,22.557998,,82,
雅庭名苑,龙岗区,龙城街道,龙岗区龙翔大道与如意路交汇处东侧,114.224424,22.7041,36,,
星座大厦,福田区,福保街道,福田区石厦北三街8号,114.049889,22.528622,,121,
万科金色领域花园一期,宝安区,福永街道,宝安区福永街道,113.811098,22.66187,,54,
欧景城华庭南区,龙岗区,龙城街道,龙岗区吉福路43号,114.232479,22.725752,,35,
全海花园,福田区,沙头街道,福田区金地一路12号,114.038828,22.518965,,86,
香蜜三村,福田区,莲花街道,福田区景田南四街30号,114.042319,22.54886,,82,
花样年花郡家园,宝安区,新安街道,宝安区海域片区花样年花郡,113.877115,22.567045,,118,
绿景花园二期,福田区,沙头街道,福田区福强路4028号,114.037923,22.524577,,104,
梧桐山新居二期,罗湖区,莲塘街道,罗湖区畔山路122号,114.169928,22.570327,,76,
中城康桥花园一期,龙岗区,南湾街道,龙岗区深惠公路与李朗大道交汇处东北侧,114.139304,22.624718,49,46,
和平里花园二期,龙华区,大浪街道,龙华新区大浪街道和平路与布龙路交汇西南角（地铁4号线龙胜站A.D出口）,114.006044,22.644784,,67,
香山里花园一期,南山区,沙河街道,南山区北环大道与侨香路交汇处西南侧,113.970132,22.556233,,105,
东翠花园,罗湖区,清水河街道,罗湖区金湖路20号,114.092221,22.572444,56,,
源兴居,罗湖区,笋岗街道,罗湖区笋岗片区文锦北路1049号,114.117458,22.565049,,82,
兰亭居,福田区,福田街道,滨河大道与皇岗路交界西南,114.066091,22.530213,82,,
福源花园三期,福田区,福保街道,福田区桂花路与三花道交汇处西南侧,114.04948,22.511473,,85,
虹桥星座大厦,罗湖区,笋岗街道,罗湖区笋岗片区西货场路38号,114.109,22.572463,,104,
鸿基花园二期,龙岗区,龙城街道,龙岗区吉祥中路与鸿进路交汇处东北侧,114.23756,22.714455,35,39,
