districtname,zoneName,communityName,communityId,multiRent,highRent,lowRent
南山区,南头街道,荔苑小区,4168,77,,
龙岗区,龙城街道,公园大地十期,4204,,47,57
南山区,粤海街道,科技园36区,3189,109,,
南山区,招商街道,海月花园二期,3304,91,94,
龙岗区,龙岗街道,叠翠新峰花园二期,715,,37,
福田区,梅林街道,蓝天绿都家园,2902,,91,
福田区,南园街道,锦龙新村,2029,86,,
罗湖区,东湖街道,华秀花园,1171,60,,
福田区,梅林街道,高达苑,2031,66,,
福田区,香蜜湖街道,香诗美林花园,4022,,110,
福田区,福田街道,高发城驰苑,2511,108,121,
福田区,华强北街道,海馨苑,4023,,110,
龙岗区,吉华街道,海心汇福园（商品住房）,1912,,67,
南山区,粤海街道,汇园雅居,3699,,102,
龙岗区,龙城街道,公园大地五期,4205,,55,
南山区,粤海街道,天悦园,3095,,91,
南山区,粤海街道,蔚蓝海岸社区二期,3305,,103,
龙华区,龙华街道,城市阳光花园,1823,,52,
光明区,光明街道,东区住宅区,2626,36,,
宝安区,西乡街道,锦欣花园,2509,47,,
龙岗区,布吉街道,鸿景豪苑,1911,,56,
龙华区,观澜街道,观湖园,1543,,,71
南山区,沙河街道,汇文楼,3700,,95,
龙岗区,布吉街道,新利苑,1558,43,,
罗湖区,东湖街道,彩世界家园,1671,,73,
宝安区,新安街道,佳华书苑雅阁,2107,,96,
罗湖区,笋岗街道,泥岗铁路小区,3955,63,,
龙华区,龙华街道,华富小区,1826,42,,
宝安区,西乡街道,桃源居十三区,2462,48,53,
罗湖区,黄贝街道,新天地名居,1175,,103,
宝安区,西乡街道,兴华花园(宝安),4145,49,,
宝安区,新安街道,海云轩,2106,,65,
盐田区,海山街道,太平洋住宅区,2217,51,,
罗湖区,黄贝街道,怡景花园-荷花村,1144,76,,
福田区,华强北街道,红荔村住宅区,551,96,,
福田区,梅林街道,梅林三村,4091,,74,
福田区,华强北街道,海外装饰大厦,3889,81,,
龙岗区,布吉街道,灏景明苑一期,1827,,56,
罗湖区,东晓街道,新屋吓培峰苑,1494,,87,
大鹏新区,葵涌街道,半山海花园,2141,,45,45
宝安区,新桥街道,鸿荣源禧园,3621,,48,
罗湖区,翠竹街道,洪湖东岸家园,1908,,85,
盐田区,沙头角街道,沙头角海关小区,3721,59,,
罗湖区,黄贝街道,西岭花园,1194,50,,
南山区,南山街道,中润大厦,3303,,115,
罗湖区,桂园街道,桂木园小区,1546,65,,
盐田区,沙头角街道,瀚海东岸家园,3336,,62,
福田区,梅林街道,绅宝花园,2886,,71,
盐田区,盐田街道,东部华侨城天麓三区,3910,,,136
坪山区,坑梓街道,深业御园,2143,,34,
罗湖区,东门街道,盛华公司住宅楼(东门),1837,69,,
龙岗区,龙城街道,花半里花园,717,,37,
南山区,招商街道,港湾生活小区,3867,70,71,
福田区,莲花街道,雨田村二期,2905,,83,
福田区,莲花街道,雨田村一期,3506,79,,
福田区,华强北街道,中泰燕南名庭一期,2512,,112,
罗湖区,南湖街道,云峰花园,1172,,73,
罗湖区,南湖街道,卫检大院,1422,70,,
龙岗区,坂田街道,家和花园北区,1821,58,,
南山区,南头街道,南头大厦,3412,,88,
龙岗区,吉华街道,金域中央花园二期,1649,,61,
罗湖区,清水河街道,银湖住宅区（商品住房）,4103,59,,
福田区,莲花街道,青海大厦,3105,,83,
福田区,莲花街道,润丰园,2510,,78,
南山区,粤海街道,科技园住宅区,4175,89,,
龙华区,观澜街道,汉士达华庭二期,1193,,,77
龙岗区,龙岗街道,百合山水别苑,692,38,38,
福田区,福保街道,城市3米6公寓,3684,,88,
龙岗区,吉华街道,长庆小时代雅轩,955,,58,
南山区,粤海街道,大冲都市花园,3405,,137,
福田区,莲花街道,天健名苑,3572,,149,
福田区,香蜜湖街道,港中旅花园二期,2384,,141,
龙岗区,平湖街道,平湖佳兆业广场,1480,,47,
福田区,梅林街道,虹湾花园,2046,,124,
福田区,香蜜湖街道,天健公馆,2366,,164,
南山区,蛇口街道,半岛城邦花园四期（商品住房）,3452,,130,
龙华区,民治街道,星河传奇花园二期（商品住房）,1222,,80,
罗湖区,翠竹街道,德弘天下华府,583,,97,
龙岗区,龙城街道,东都花园二期,829,,46,
罗湖区,南湖街道,嘉宾派出所住宅楼,1329,74,,
罗湖区,笋岗街道,虹桥金岸,1481,,83,
宝安区,西乡街道,君成雍和园,3620,,75,
罗湖区,笋岗街道,城建洪湖住宅楼,1544,63,,
龙岗区,龙城街道,中粮祥云（商品住房）,4198,,51,
罗湖区,东门街道,翠园街四巷,1221,75,,
龙岗区,龙城街道,琳珠华庭（商品住房）,1477,,50,
罗湖区,南湖街道,阳光新干线家园,1223,,102,
罗湖区,翠竹街道,巨邦公司住宅楼(东区),1459,63,,
南山区,粤海街道,大冲新城花园,3915,,110,
南山区,粤海街道,华润城润府三期,3018,,164,
龙华区,民治街道,碧水龙庭,3979,,66,
福田区,莲花街道,景丽花园,2047,74,,
福田区,梅林街道,香山花园,2427,71,,
南山区,西丽街道,松坪村三期西区,3308,,109,
福田区,南园街道,燃气集团住宅楼,4303,79,,
龙岗区,宝龙街道,中骏四季阳光三期,1478,,33,
罗湖区,东晓街道,松泉山庄松泉阁,1687,,82,
龙岗区,坂田街道,华晖瑞禧家园,1756,,70,
宝安区,航城街道,领航城领秀花园,2382,,67,
南山区,粤海街道,粤海小区,3165,79,,
罗湖区,南湖街道,联城美园,1226,,110,
福田区,沙头街道,金海湾花园,3640,,91,
龙岗区,吉华街道,金域领峰花园,956,,68,
南山区,粤海街道,帝景园二期,3092,,90,
南山区,招商街道,水湾B区,3093,85,,
南山区,招商街道,荔园小区,3603,93,,
南山区,沙河街道,荔海楼,3094,,104,
龙岗区,南湾街道,中房怡乐花园,1330,51,53,
罗湖区,清水河街道,翠雅居二期,1589,69,76,
南山区,南头街道,麒麟花园B区,4164,84,83,
龙华区,民治街道,日出印象花园A区,3960,57,57,
宝安区,新安街道,招商华侨城曦城四期,4315,,,163
南山区,沙河街道,燕晗山居,3187,,,222
龙华区,福城街道,澜汇花园,1739,,48,
宝安区,新安街道,鸿昌花园,3639,,57,
宝安区,福永街道,怡海楼,3549,42,,
龙岗区,龙城街道,广业成学府道花园,691,,54,
南山区,蛇口街道,永乐新村,3166,76,,
南山区,粤海街道,粤海综合楼,3462,66,,
南山区,蛇口街道,海兴阁,3611,74,,
南山区,粤海街道,厚德品园,3300,,122,
南山区,粤海街道,海印长城小区二期,3301,,103,
南山区,沙河街道,燕晗山苑,3477,,146,
福田区,香蜜湖街道,安峦公馆,2467,,131,
南山区,沙河街道,汀兰鹭榭花园,3270,129,116,221
盐田区,盐田街道,金港盛世华庭,2017,,61,
南山区,蛇口街道,鸿威海怡湾畔花园,3299,,167,
龙岗区,龙岗街道,千林山居二期,1432,,36,
罗湖区,南湖街道,兴业大厦,1787,,89,
罗湖区,南湖街道,世界金融中心,1953,,142,
福田区,沙头街道,好景豪园,2383,73,81,
龙华区,民治街道,金地上塘道花园二期,1331,,79,
罗湖区,东晓街道,丰湖大厦,1073,,75,
罗湖区,笋岗街道,兴华花园(罗湖),1075,,63,
罗湖区,黄贝街道,凤凰印象花园,1074,,112,
龙岗区,吉华街道,阳光花园五期,1582,,60,
罗湖区,笋岗街道,笋岗派出所综合楼(笋岗派出所宿舍),4225,65,,
龙岗区,布吉街道,百合星城二期,1107,,65,
罗湖区,黄贝街道,电视台宿舍,1935,60,,
南山区,南头街道,苏豪名厦,3167,,82,
罗湖区,莲塘街道,梧桐山新居一期,688,69,,
罗湖区,翠竹街道,叠翠居,1224,91,,
罗湖区,南湖街道,冠懋金色都汇,1225,,119,
罗湖区,南湖街道,罗湖区人民医院住宅,4230,,74,
龙岗区,龙城街道,公园大地一期,4199,,52,57
龙华区,福城街道,华盛峰荟名庭一期（商品住房）,1533,,51,
南山区,沙河街道,装饰公司宿舍,3696,85,,
龙岗区,布吉街道,长龙新村,1613,45,,
宝安区,新安街道,新安湖花园,2045,58,73,
罗湖区,南湖街道,银座公寓,1501,,93,
龙岗区,龙城街道,东方沁园二期,689,,48,
南山区,南头街道,南贸中心,3225,88,,
罗湖区,东门街道,洪湖大厦,1332,,79,
南山区,招商街道,鲸山别墅,4080,,,140
盐田区,海山街道,卫生系统职工住宅楼,3069,47,,
南山区,南头街道,翡翠明珠花园（商品住房）,3328,,130,
福田区,南园街道,锦花新居,3748,85,,
福田区,香蜜湖街道,锦庐花园,3734,,177,
光明区,光明街道,龙光玖龙台,2594,,58,
罗湖区,黄贝街道,凤凰路6号大院,4305,72,,
龙华区,民治街道,龙悦居四期,1181,,76,
龙华区,龙华街道,保利悦都花园,937,,72,
福田区,莲花街道,黄埔雅苑一期,2656,106,112,
宝安区,新安街道,碧涛居一期,2657,57,63,
龙岗区,龙城街道,京基御景中央花园一期,882,,40,
罗湖区,黄贝街道,凤凰路166号大院,4223,,77,
罗湖区,莲塘街道,港莲二村,1550,48,,
罗湖区,黄贝街道,华丽小区,1404,57,,
宝安区,福海街道,华强城市花园三期,3453,,56,
宝安区,松岗街道,满京华云著花园一期,2593,,45,
宝安区,沙井街道,宝亭锦园,4082,,40,
罗湖区,莲塘街道,莲塘派出所宿舍,4110,46,,
龙华区,民治街道,潜龙鑫茂花园C区,963,,85,
龙华区,龙华街道,华盛珑悦花园（商品住房）,1492,,59,
罗湖区,东门街道,翠园十四巷,1273,68,,
罗湖区,莲塘街道,莲馨家园,678,,59,
坪山区,坪山街道,深城投中城花园（商品住房）,554,,46,
龙岗区,布吉街道,新兴楼,1568,40,,
福田区,香蜜湖街道,金海花园,2309,,105,
龙岗区,平湖街道,鹏华世家华府,997,,37,
南山区,桃源街道,博林天瑞花园一期,3580,,110,
宝安区,西乡街道,万象新天一期,4272,,83,
福田区,沙头街道,乾泰公寓,4302,86,,
光明区,玉塘街道,勤诚达正大城花园一期,2432,,51,
宝安区,西乡街道,凤凰天誉,3669,,64,
南山区,西丽街道,鹤祥苑,2998,68,,
盐田区,盐田街道,御景台雅园,3551,,58,
宝安区,福永街道,怀德广场,3207,,58,
罗湖区,笋岗街道,翠盈嘉园,1072,,82,
南山区,南山街道,仓前锦福苑三期,3104,97,87,
南山区,南山街道,仓前锦福苑二期,3883,,85,
南山区,招商街道,悠然居,3327,,90,
盐田区,沙头角街道,半山悦海花园,2928,,79,
光明区,玉塘街道,明发光明轩,3716,,49,
光明区,光明街道,金城大第花园二期,2464,,,52
福田区,福田街道,国际文化大厦,4086,,95,
南山区,桃源街道,德意名居二期,4071,,89,
龙华区,龙华街道,鸿荣源·壹成中心七区,4245,,73,
南山区,蛇口街道,枫叶望海公馆,4064,,123,
福田区,福保街道,石厦花园,3697,,120,
龙华区,民治街道,玉华花园,1828,50,50,
宝安区,航城街道,领航城领誉华府,3142,,64,
福田区,莲花街道,必好花园,2654,75,,
罗湖区,翠竹街道,嘉多利花园北区,938,,95,
罗湖区,东门街道,蛟湖路片区二号大院,939,74,,
宝安区,新安街道,西城上筑花园,3635,,85,
宝安区,西乡街道,幸福港湾御品居,3534,,75,
坪山区,龙田街道,奥园翡翠东湾,2428,,39,
光明区,马田街道,天汇时代花园一期,3834,,51,
坪山区,坪山街道,六和商业广场一期（商品住房）,2153,,46,
南山区,南头街道,东关·乐尚林居,3326,,94,
龙华区,龙华街道,天玑公馆,4120,,57,
南山区,沙河街道,天鹅湖花园（二期）,2994,,126,
罗湖区,东湖街道,淘金山湖景花园二期,1502,,109,167
宝安区,松岗街道,满京华云著花园二期,2016,,47,
罗湖区,东晓街道,鹿鸣园,1133,,70,
罗湖区,笋岗街道,洪湖二街10号大院,635,71,,
宝安区,松岗街道,联投东方华府二期（商品住房）,2722,,50,
罗湖区,笋岗街道,美景花园,1614,,69,
龙岗区,吉华街道,景华嶺莑,1109,,62,
大鹏新区,葵涌街道,招商东岸家园（商品住房）,3143,,36,
南山区,粤海街道,红树别院,4166,,135,
福田区,南园街道,园西,2655,84,,
龙华区,龙华街道,鸿荣源·壹成中心九区,4308,,68,
龙岗区,南湾街道,银领公馆,1138,,66,
盐田区,梅沙街道,清涛阁,3490,,52,
南山区,桃源街道,博林天瑞花园二期,3718,,97,
宝安区,航城街道,天福华府B区,2174,,58,
龙岗区,龙城街道,碧湖豪苑,1551,,36,
罗湖区,东门街道,东升街一巷,927,49,,
宝安区,新安街道,弘雅花园四期雅兰亭,4291,69,64,
南山区,南头街道,红花雅筑,3338,,130,
龙岗区,布吉街道,慢城一期,4221,49,50,
罗湖区,桂园街道,鹿丹铁路新村,4242,69,,
龙华区,观湖街道,中森公园华府,1616,,52,
罗湖区,笋岗街道,嘉宝田花园二期,1445,,96,
罗湖区,南湖街道,文星阁,1618,103,,
福田区,香蜜湖街道,安托山花园一期,4301,,180,
福田区,香蜜湖街道,安托山花园二期,4300,,180,
罗湖区,黄贝街道,芳庭苑,1619,,67,
宝安区,新安街道,宝新阁,2882,,49,
宝安区,航城街道,领丽花园,2595,,66,
龙华区,大浪街道,尚峻花园一期,929,,76,
光明区,光明街道,金城大第花园一期,3398,,66,
罗湖区,桂园街道,中海鹿丹名苑,1682,72,121,
宝安区,新安街道,十八区锦竹苑,3571,55,,
南山区,南头街道,南头中学宿舍,3172,73,,
大鹏新区,葵涌街道,亚迪村,2205,,26,
福田区,福田街道,皇御苑一期,3648,,96,
福田区,福田街道,皇御苑二期,3574,,98,
福田区,福田街道,皇御苑三期,2966,,100,
福田区,福田街道,皇御苑四期,2435,,117,
南山区,沙河街道,怡康楼,3173,,101,
龙岗区,龙岗街道,千林山居三期,731,,42,47
龙华区,民治街道,莱蒙水榭春天B区6期,4250,,75,
坪山区,坑梓街道,比亚迪三村,2228,,38,
坪山区,马峦街道,悦都会华庭,2119,,38,
罗湖区,黄贝街道,安业馨园,1509,,64,
宝安区,沙井街道,华盛新沙荟名庭三期,2970,,58,
盐田区,沙头角街道,沙头角工商分局住宅楼,2956,48,,
福田区,福保街道,福田花园,3601,86,90,
福田区,梅林街道,锦林新居,3576,71,,
宝安区,新安街道,天御豪庭,3585,,111,
罗湖区,清水河街道,银湖蓝山润园二期,1452,,119,
宝安区,新安街道,云玺锦庭,1989,,111,
南山区,招商街道,山语海苑二期,3544,,89,
宝安区,福海街道,华强城市花园一期,3169,,52,
龙岗区,龙城街道,京基御景中央花园二期,903,,42,
宝安区,航城街道,天福华府A区,2206,,60,
宝安区,西乡街道,幸福港湾尚品居,3542,,85,
宝安区,新安街道,幸福海岸二期,2208,,81,
宝安区,新安街道,幸福海岸一期,2207,,84,
福田区,梅林街道,万泽云顶尚品花园一期,2209,,151,193
光明区,光明街道,深房传麒山东区,4269,,60,48
龙岗区,龙城街道,竹雅名居竹韵苑,857,,30,
龙岗区,龙城街道,竹馨苑,856,,37,
龙岗区,龙城街道,竹沁苑,854,,29,
龙岗区,龙岗街道,海航国兴花园一期,858,,49,
龙华区,民治街道,公馆一八六六花园南区,4312,,98,
龙华区,民治街道,锦绣江南三期,1690,,56,
龙华区,民治街道,锦绣江南二期,1564,57,57,
龙华区,民治街道,锦绣江南一期,1689,58,61,
龙华区,民治街道,玖龙玺花园二期南区,1722,,94,
龙华区,民治街道,中海锦城花园南区,1484,,79,
南山区,西丽街道,松坪村兰苑,4154,83,,
南山区,西丽街道,松坪村竹苑,3422,76,,
南山区,西丽街道,松坪村梅苑,3460,77,,
坪山区,马峦街道,天峦湖花园一期,2199,,35,
盐田区,海山街道,东埔海景花园一期,3754,56,,
罗湖区,莲塘街道,梧桐合正锦园,1950,,67,
南山区,沙河街道,盛德苑,3758,84,,
盐田区,盐田街道,中海半山溪谷花园,3725,48,50,
罗湖区,桂园街道,蔡屋围南村,1265,79,,
罗湖区,翠竹街道,鸿业苑,3941,,87,
福田区,香蜜湖街道,港中旅花园一期,2658,131,137,192
龙岗区,龙城街道,龙平紫园,901,34,44,
南山区,桃源街道,桃源村三期,3472,,82,
罗湖区,翠竹街道,鸿怡阁,1647,,97,
宝安区,新安街道,新玥庭,3660,,55,
龙华区,龙华街道,盛地龙泉,1574,53,,
龙岗区,龙城街道,远洋新天地家园,978,,50,
福田区,沙头街道,雄江苑,4040,89,,
宝安区,西乡街道,"华海金湾公馆(A104-0136)
(华丰前海湾一期)",2018,,83,
宝安区,西乡街道,"华海金湾公馆(A104-0135)
(华丰前海湾二期)",4264,,80,
罗湖区,东湖街道,东湖馨苑,3986,62,,
罗湖区,东晓街道,东昌路4号公交综合楼,1670,54,,
龙岗区,坪地街道,西湖苑水岸香,897,24,29,39
龙华区,民治街道,安宏基天曜广场,559,,77,
宝安区,新桥街道,名仕国际,247,,34,
罗湖区,东门街道,港丰大厦,374,,106,
南山区,南山街道,南园枫叶公寓,519,,139,
南山区,南山街道,南光城市花园（商务公寓）,525,,133,
南山区,西丽街道,万科运城三期,510,117,112,
南山区,粤海街道,金地国际公寓,516,,155,
宝安区,新安街道,华盛盛荟名庭（商务公寓）,517,,87,
福田区,华强北街道,中电迪富大厦,512,,146,
南山区,粤海街道,深投控创智天地大厦,509,,130,
福田区,莲花街道,哈尔滨大厦,503,,117,
南山区,南山街道,诚盈商务中心,513,,105,
龙岗区,南湾街道,公园里花园三期（商务公寓）,523,,68,
龙华区,观湖街道,福楼村统建楼,22,,33,
龙华区,民治街道,上丰花园,25,,43,
龙岗区,布吉街道,北一号大芬统建楼,32,35,,
龙华区,龙华街道,清湖铭泉,42,,46,
龙岗区,南湾街道,黄金花园,46,,40,
龙华区,龙华街道,鑫园,50,,40,
龙华区,民治街道,伽乐园,51,,42,
龙华区,福城街道,中心花园,52,,37,
龙华区,民治街道,乐溪公寓,53,,50,
龙华区,龙华街道,荔苑大厦,54,,50,
龙华区,龙华街道,盛世江南,60,,43,
龙华区,大浪街道,上早大厦,71,,41,
龙华区,大浪街道,澳华花园,77,,41,
龙华区,福城街道,冼屋大楼,78,,35,
龙华区,龙华街道,翠湖茗苑,80,,46,
龙华区,观湖街道,创新华庭,87,,33,
罗湖区,笋岗街道,田贝花园,93,,55,
龙岗区,园山街道,龙村村委统建楼,94,,36,
龙岗区,龙城街道,荔枝园村统建楼,96,,36,
龙华区,福城街道,庄园华庭,101,,34,
罗湖区,东晓街道,美景苑,106,42,42,
宝安区,福海街道,新田花园,111,,35,
南山区,南头街道,久商大厦,113,,69,
宝安区,新桥街道,星悦豪庭一二期,136,,39,
宝安区,沙井街道,海怡苑,137,,33,
