name,district,street,address,lng,lat,single_room,one_bed,two_bed,three_plus
A-2小区,宝安区,沙井街道,宝安区沙井街道步涌社区A-2小区,113.804877,22.766645,464,712,1099,1384
大园根小区,宝安区,沙井街道,宝安区沙井街道步涌社区大园根小区,113.809475,22.756147,413,634,979,1233
埔头桥小区,宝安区,沙井街道,宝安区沙井街道步涌社区埔头桥小区,113.809177,22.754912,490,753,1161,1462
大田西区,宝安区,沙井街道,宝安区沙井街道步涌社区大田西区,113.809696,22.760916,469,720,1111,1398
德丰街,宝安区,沙井街道,宝安区沙井街道民主社区德丰街,113.775693,22.744247,475,729,1125,1416
园林新村,宝安区,沙井街道,宝安区沙井街道坣岗社区园林新村,113.817242,22.730334,599,920,1420,1788
灶下小区,宝安区,福海街道,宝安区福海街道桥头社区灶下小区,113.801369,22.68808,720,1106,1706,2148
同心社区丁甲岭村,龙岗区,宝龙街道,龙岗区宝龙街道同心社区同心社区丁甲岭村,114.308061,22.723418,340,521,804,1013
新村小区,宝安区,福海街道,宝安区福海街道桥头社区新村小区,113.802725,22.689635,734,1127,1739,2190
横岭一区,龙华区,民治街道,龙华区民治街道民新社区横岭一区,114.041006,22.610942,1031,1582,2441,3073
塘尾九区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾九区,113.80457,22.709402,668,1025,1581,1991
塘尾十五区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾十五区,113.805273,22.704589,683,1049,1619,2038
塘尾十三区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾十三区,113.800847,22.705409,683,1048,1618,2037
塘尾二十五区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾二十五区,113.809856,22.699176,694,1065,1643,2069
塘尾二十四区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾二十四区,113.805456,22.700827,691,1061,1636,2061
塘尾十一区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾十一区,113.808454,22.708874,668,1025,1581,1991
塘尾十区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾十区,113.806566,22.708858,656,1007,1553,1956
塘尾八区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾八区,113.801092,22.708898,673,1034,1595,2009
罗田三村,宝安区,燕罗街道,宝安区燕罗街道罗田社区罗田三村,113.871277,22.802455,457,701,1082,1362
蚝二旧村,宝安区,沙井街道,宝安区沙井街道辛养社区蚝二旧村,113.8026,22.742299,534,820,1266,1594
金钻华庭,宝安区,沙井街道,宝安区沙井街道沙一社区金钻华庭,113.795519,22.738466,598,917,1415,1782
沙三村(又名沙三旧村(AB区),宝安区,沙井街道,宝安区沙井街道沙三社区沙三村(又名沙三旧村(AB区),113.790915,22.747189,568,872,1345,1693
西城小区,宝安区,沙井街道,宝安区沙井街道蚝乡社区西城小区,113.783552,22.73858,577,885,1366,1720
泰同新村,宝安区,沙井街道,宝安区沙井街道沙一社区泰同新村,113.798029,22.738115,722,1108,1710,2153
沙四街尾塘,宝安区,沙井街道,宝安区沙井街道沙蚝社区沙四街尾塘,113.804972,22.746337,579,888,1370,1726
玻璃围新村南小区,宝安区,福海街道,宝安区福海街道和平社区玻璃围新村南小区,113.790608,22.69231,549,842,1300,1637
玻璃围新村北小区,宝安区,福海街道,宝安区福海街道和平社区玻璃围新村北小区,113.789483,22.694585,561,861,1328,1672
咸田二区,宝安区,福永街道,宝安区福永街道怀德社区咸田二区,113.812295,22.664221,770,1182,1824,2297
怀德大村,宝安区,福永街道,宝安区福永街道怀德社区怀德大村,113.810965,22.670739,745,1144,1764,2222
杨美社区上段,龙岗区,坂田街道,龙岗区坂田街道杨美社区杨美社区上段,114.076183,22.630093,764,1172,1808,2277
芳华三区,宝安区,福永街道,宝安区福永街道聚福社区芳华三区,113.816125,22.673723,732,1123,1733,2182
芳华二区,宝安区,福永街道,宝安区福永街道怀德社区芳华二区,113.814693,22.672714,759,1166,1798,2265
芳华一区,宝安区,福永街道,宝安区福永街道怀德社区芳华一区,113.813216,22.671836,719,1104,1704,2146
咸田一区,宝安区,福永街道,宝安区福永街道怀德社区咸田一区,113.812408,22.666701,780,1198,1848,2327
咸田三区,宝安区,福永街道,宝安区福永街道怀德社区咸田三区,113.813205,22.665056,771,1184,1826,2300
福一小区,宝安区,福永街道,宝安区福永街道福永社区福一小区,113.806096,22.673378,739,1135,1750,2204
马山小区,宝安区,福永街道,宝安区福永街道福永社区马山小区,113.807797,22.672202,756,1161,1791,2255
广生小区,宝安区,福永街道,宝安区福永街道福围社区广生小区,113.815439,22.656629,761,1168,1802,2269
荔苑居,宝安区,航城街道,宝安区航城街道钟屋社区荔苑居,113.841373,22.624545,792,1216,1876,2363
钟屋新村,宝安区,航城街道,宝安区航城街道钟屋社区钟屋新村,113.839613,22.62525,787,1208,1863,2346
共和社区综合二区,宝安区,沙井街道,宝安区沙井街道共和社区共和社区综合二区,113.799463,22.75966,511,785,1211,1525
草围新村,宝安区,航城街道,宝安区航城街道草围社区草围新村,113.834496,22.624891,870,1335,2060,2594
后瑞新村,宝安区,航城街道,宝安区航城街道后瑞社区后瑞新村,113.828711,22.641006,947,1453,2242,2823
下沙小区,宝安区,福永街道,宝安区福永街道福围社区下沙小区,113.81908,22.654303,759,1165,1798,2264
下沙南小区,宝安区,福永街道,宝安区福永街道福围社区下沙南小区,113.821273,22.651892,753,1156,1783,2246
石山岭小区,宝安区,福永街道,宝安区福永街道凤凰社区石山岭小区,113.836705,22.692318,776,1192,1839,2316
塘尾十四区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾十四区,113.803059,22.70542,666,1022,1577,1986
凤凰古村,宝安区,福永街道,宝安区福永街道凤凰社区凤凰古村,113.835421,22.694462,767,1177,1816,2287
凤凰南区,宝安区,福永街道,宝安区福永街道凤凰社区凤凰南区,113.833097,22.693025,781,1199,1849,2329
南联社区下龙塘村,龙岗区,龙岗街道,龙岗区龙岗街道南联社区南联社区下龙塘村,114.251847,22.721876,590,905,1396,1758
海滨小区,宝安区,福海街道,宝安区福海街道展城社区海滨小区,113.783104,22.691905,586,899,1387,1747
同益新村东小区,宝安区,福海街道,宝安区福海街道和平社区同益新村东小区,113.789527,22.697954,608,933,1439,1812
和顺小区,宝安区,福海街道,宝安区福海街道和平社区和顺小区,113.79403,22.692074,532,816,1259,1585
万安十四栋,宝安区,沙井街道,宝安区沙井街道沙一社区万安十四栋,113.784218,22.728716,606,931,1436,1808
锦绣小区,宝安区,沙井街道,宝安区沙井街道民主社区锦绣小区,113.780509,22.749227,525,806,1244,1566
莲塘西区,宝安区,新桥街道,宝安区新桥街道上星社区莲塘西区,113.828916,22.733178,525,806,1243,1565
陈文记旁小区(又名蚝韵小区),宝安区,沙井街道,宝安区沙井街道沙一社区陈文记旁小区(又名蚝韵小区),113.793512,22.737028,626,961,1483,1867
沙一新村,宝安区,沙井街道,宝安区沙井街道沙一社区沙一新村,113.798334,22.740377,533,818,1263,1590
望牛亭小区,宝安区,福永街道,宝安区福永街道白石厦社区望牛亭小区,113.813737,22.676653,745,1144,1765,2223
三围社区,宝安区,航城街道,宝安区航城街道三围社区三围社区,113.837569,22.618329,818,1255,1936,2438
黄麻布村,宝安区,航城街道,宝安区航城街道黄麻布社区黄麻布村,113.85991,22.668221,588,902,1392,1753
九围村,宝安区,航城街道,宝安区航城街道九围社区九围村,113.863879,22.656039,580,890,1373,1728
鹤洲西区,宝安区,航城街道,宝安区航城街道鹤洲社区鹤洲西区,113.855539,22.630537,727,1115,1721,2167
凤凰西区(A1、A2区),宝安区,福永街道,宝安区福永街道凤凰社区凤凰西区(A1、A2区),113.832639,22.695844,778,1194,1842,2320
鹤洲旧村,宝安区,航城街道,宝安区航城街道鹤洲社区鹤洲旧村,113.855233,22.628505,717,1101,1698,2138
鹤洲新村,宝安区,航城街道,宝安区航城街道鹤洲社区鹤洲新村,113.85796,22.63221,726,1114,1719,2164
鹤洲东区,宝安区,航城街道,宝安区航城街道鹤洲社区鹤洲东区,113.857646,22.628852,754,1158,1786,2249
钟屋新区,宝安区,航城街道,宝安区航城街道钟屋社区钟屋新区,113.836763,22.62567,818,1256,1937,2439
南和园,宝安区,航城街道,宝安区航城街道钟屋社区南和园,113.83839,22.627704,727,1116,1722,2169
凤凰市场商西区,宝安区,福永街道,宝安区福永街道凤凰社区凤凰市场商西区,113.829714,22.692846,753,1156,1783,2245
凤凰北区,宝安区,福永街道,宝安区福永街道凤凰社区凤凰北区,113.831899,22.698605,789,1211,1869,2354
横巷小区,宝安区,福永街道,宝安区福永街道白石厦社区横巷小区,113.817574,22.678645,723,1110,1713,2157
石龙头小区,宝安区,福永街道,宝安区福永街道白石厦社区石龙头小区,113.816459,22.676073,705,1082,1669,2101
永安小区,宝安区,福永街道,宝安区福永街道白石厦社区永安小区,113.820363,22.679132,688,1057,1630,2053
裕华园小区,宝安区,福永街道,宝安区福永街道白石厦社区裕华园小区,113.820316,22.676488,664,1020,1574,1982
沙四西区,宝安区,沙井街道,宝安区沙井街道沙四社区沙四西区,113.800618,22.74919,532,817,1261,1588
海城新村,宝安区,西乡街道,宝安区西乡街道渔业社区海城新村,113.860179,22.568,1526,2343,3615,4552
凤凰岗社区,宝安区,西乡街道,宝安区西乡街道臣田社区凤凰岗社区,113.875004,22.602931,1130,1734,2675,3369
路干头小区,宝安区,福永街道,宝安区福永街道怀德社区路干头小区,113.823374,22.66072,737,1132,1746,2199
官田花园住宅小区,宝安区,石岩街道,宝安区石岩街道官田社区官田花园住宅小区,113.936205,22.682346,536,823,1270,1600
后瑞南区,宝安区,航城街道,宝安区航城街道后瑞社区后瑞南区,113.831927,22.634883,837,1284,1982,2496
田螺山小区,宝安区,福永街道,宝安区福永街道凤凰社区田螺山小区,113.835321,22.699287,783,1202,1855,2336
塘西三区,宝安区,西乡街道,宝安区西乡街道固戍社区塘西三区,113.837521,22.592848,974,1495,2306,2904
茶西旧村,宝安区,西乡街道,宝安区西乡街道固戍社区茶西旧村,113.838085,22.593854,893,1371,2115,2664
茶树新村,宝安区,西乡街道,宝安区西乡街道固戍社区茶树新村,113.843709,22.598198,799,1227,1892,2383
塘东旧村,宝安区,西乡街道,宝安区西乡街道固戍社区塘东旧村,113.840248,22.591914,986,1513,2335,2940
河东旧村,宝安区,西乡街道,宝安区西乡街道河东社区河东旧村,113.877263,22.578403,1258,1931,2979,3752
富东花园,宝安区,西乡街道,宝安区西乡街道河东社区富东花园,113.880234,22.583375,1314,2017,3112,3918
海滨新村,宝安区,西乡街道,宝安区西乡街道固戍社区海滨新村,113.840117,22.589861,1014,1557,2402,3024
海边新村,宝安区,西乡街道,宝安区西乡街道固戍社区海边新村,113.832105,22.594,925,1420,2191,2759
公园新村南,宝安区,西乡街道,宝安区西乡街道固戍社区公园新村南,113.835699,22.594259,951,1459,2252,2835
红湾新村,宝安区,西乡街道,宝安区西乡街道固兴社区红湾新村,113.846216,22.597916,890,1366,2108,2655
新瑞三区,宝安区,航城街道,宝安区航城街道后瑞社区新瑞三区,113.832051,22.632621,849,1304,2011,2533
后瑞北区,宝安区,航城街道,宝安区航城街道后瑞社区后瑞北区,113.828575,22.637273,940,1443,2226,2803
乌冲村,大鹏新区,大鹏街道,大鹏新区大鹏街道鹏城社区乌冲村,114.497999,22.596115,480,736,1136,1430
宝源二区,宝安区,西乡街道,宝安区西乡街道劳动社区宝源二区,113.856071,22.570318,1397,2145,3309,4167
劳动二队西区,宝安区,西乡街道,宝安区西乡街道劳动社区劳动二队西区,113.861126,22.572454,1562,2398,3700,4660
劳动二队东区,宝安区,西乡街道,宝安区西乡街道劳动社区劳动二队东区,113.857678,22.56935,1493,2292,3536,4453
宝源新村,宝安区,西乡街道,宝安区西乡街道劳动社区宝源新村,113.85914,22.57326,1302,1999,3084,3883
马鞍山,宝安区,西乡街道,宝安区西乡街道渔业社区马鞍山,113.858321,22.566334,1441,2212,3413,4298
沙边村,宝安区,西乡街道,宝安区西乡街道固戍社区沙边村,113.839341,22.597226,871,1337,2063,2597
东山村,宝安区,西乡街道,宝安区西乡街道固戍社区东山村,113.84206,22.59452,862,1323,2042,2571
沙湾村,宝安区,西乡街道,宝安区西乡街道固戍社区沙湾村,113.834765,22.592023,974,1495,2307,2905
沙湾新村,宝安区,西乡街道,宝安区西乡街道固戍社区沙湾新村,113.836234,22.591859,988,1517,2340,2947
石街新村,宝安区,西乡街道,宝安区西乡街道固兴社区石街新村,113.844378,22.605031,895,1374,2119,2669
井湾新村,宝安区,西乡街道,宝安区西乡街道固戍社区井湾新村,113.83355,22.594929,942,1446,2232,2810
新瑞二区,宝安区,航城街道,宝安区航城街道后瑞社区新瑞二区,113.83103,22.634273,827,1270,1959,2467
下围园新村,宝安区,西乡街道,宝安区西乡街道固戍社区下围园新村,113.840688,22.600553,886,1360,2098,2643
新和一区,宝安区,福海街道,宝安区福海街道新和社区新和一区,113.79549,22.676486,700,1074,1657,2086
上围园新村,宝安区,西乡街道,宝安区西乡街道固兴社区上围园新村,113.847484,22.604423,982,1507,2325,2928
塘尾十二区,宝安区,福海街道,宝安区福海街道塘尾社区塘尾十二区,113.803907,22.707227,666,1023,1578,1987
石街旧村,宝安区,西乡街道,宝安区西乡街道固戍社区石街旧村,113.839702,22.595188,848,1302,2008,2529
低山村,龙岗区,龙岗街道,龙岗区龙岗街道新生社区低山村,114.281208,22.748291,516,792,1223,1540
辅城坳社区白虎头村,龙岗区,平湖街道,龙岗区平湖街道辅城坳社区辅城坳社区白虎头村,114.107207,22.692836,505,775,1196,1505
宝乐新村,宝安区,西乡街道,宝安区西乡街道永丰社区宝乐新村,113.86379,22.579156,1340,2056,3173,3995
乐园新村,宝安区,西乡街道,宝安区西乡街道乐群社区乐园新村,113.87094,22.582065,1362,2091,3225,4062
新乐村,宝安区,西乡街道,宝安区西乡街道乐群社区新乐村,113.868385,22.582287,1419,2179,3361,4233
龙兴村,宝安区,西乡街道,宝安区西乡街道固兴社区龙兴村,113.847502,22.599368,1012,1554,2397,3018
第三新村,宝安区,西乡街道,宝安区西乡街道南昌社区第三新村,113.837911,22.601345,995,1528,2358,2969
第二新村,宝安区,西乡街道,宝安区西乡街道南昌社区第二新村,113.834835,22.602791,1078,1655,2553,3215
第一新村,宝安区,西乡街道,宝安区西乡街道南昌社区第一新村,113.83372,22.598872,964,1480,2284,2876
盐田村,宝安区,西乡街道,宝安区西乡街道盐田社区盐田村,113.855598,22.581185,1267,1946,3002,3780
海富社区怡华新村,宝安区,新安街道,宝安区新安街道海富社区海富社区怡华新村,113.887632,22.563909,1337,2052,3165,3986
海富北巷小区,宝安区,新安街道,宝安区新安街道海富社区海富北巷小区,113.889328,22.568308,1318,2023,3121,3930
